latitude,longitude,ambient_temp_c,wind_speed_ms,wind_direction_deg,ghi_kwh_m2_day,warm_humidity_pct,hot_air_index,rain_last_7days_mm,shelter_material_and_design
35.3326,78.1329,-19.7,0.5,148,4.77,47.1,Extreme Freeze,1.2,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
35.1027,76.4669,-4.4,4.6,219,6.6,17.1,Very Low,6.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.1932,79.5009,-5.8,3.7,154,4.05,30.9,Very Low,0.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.4721,79.9701,-9.4,7.8,96,5.88,50.7,Very Low,9.7,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.8874,75.8901,-9.6,7.0,323,4.98,61.5,Very Low,16.4,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.3729,79.3801,-21.7,4.3,98,5.65,31.1,Extreme Freeze,0.8,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.4084,77.2573,-15.3,1.9,339,6.08,30.9,Extreme Freeze,7.7,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.7965,77.8583,10.5,8.1,185,4.13,41.8,Low,0.5,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.5807,79.6167,-1.7,4.8,133,3.49,38.4,Very Low,16.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.3808,79.8802,-6.1,0.5,315,4.38,40.3,Very Low,3.0,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.1595,76.6797,-0.1,0.5,336,6.56,13.4,Very Low,3.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.0995,76.4578,14.0,6.3,146,5.95,32.6,Low,7.2,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.7328,75.8623,0.1,1.2,112,5.02,43.1,Low,1.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.7567,78.0281,6.5,10.6,16,7.86,11.5,Low,2.5,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.0265,75.5612,-10.2,2.2,33,7.04,18.8,Very Low,0.4,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.0819,77.3535,-7.4,5.0,61,6.75,17.3,Very Low,4.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.8934,75.8302,4.2,5.5,195,4.63,41.5,Low,8.0,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.6495,77.3235,22.7,2.8,86,6.74,25.7,Moderate,9.5,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
32.2832,75.6797,17.2,0.5,122,5.91,23.0,Moderate,3.8,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
33.3709,79.2585,7.0,5.6,253,4.63,35.5,Low,7.3,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.7747,76.4438,1.8,2.7,126,5.38,22.6,Low,0.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.0608,76.9774,16.8,5.3,337,4.25,39.5,Moderate,6.8,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
33.0618,79.4152,9.5,4.6,161,4.64,59.1,Low,0.0,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.4933,78.8582,-27.5,5.8,315,4.13,31.3,Extreme Freeze,1.1,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.0724,76.4857,-12.6,9.7,171,6.65,15.6,Extreme Freeze,5.0,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.8276,75.8235,4.1,3.4,300,5.41,30.5,Low,1.9,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.6256,78.7205,-21.4,3.6,330,4.37,39.9,Extreme Freeze,2.6,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.2134,77.2582,-10.8,0.5,358,6.12,38.9,Very Low,8.7,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.811,78.9474,-8.4,4.4,251,5.5,43.4,Very Low,4.2,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.6395,77.5038,-3.1,6.2,8,6.76,29.1,Very Low,2.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.0624,77.057,-3.4,3.5,250,5.66,32.2,Very Low,3.1,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.583,77.5304,-3.5,6.2,238,3.78,10.5,Very Low,9.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.1777,78.8685,9.9,4.5,34,4.9,41.1,Low,3.3,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.8952,79.56,-3.2,1.1,265,4.11,21.9,Very Low,10.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.151,75.724,-4.6,5.9,103,6.18,37.0,Very Low,1.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.2213,77.8585,-16.2,4.4,156,6.8,26.3,Extreme Freeze,3.8,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.8376,75.6478,12.3,5.4,173,3.65,34.1,Low,2.3,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.1426,77.6078,-8.1,3.3,197,5.35,44.6,Very Low,4.5,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.6242,79.4838,-13.0,3.0,210,6.88,30.6,Extreme Freeze,4.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.279,77.1272,2.6,5.5,217,3.63,27.6,Low,4.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.1299,79.696,-9.2,4.3,200,4.98,35.0,Very Low,3.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.3069,78.3377,-6.3,10.2,232,5.5,28.6,Very Low,3.0,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.7756,79.7037,3.1,7.4,115,6.78,25.6,Low,12.1,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.7564,78.9072,-3.9,6.6,300,6.15,53.7,Very Low,1.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.5017,75.9655,27.7,4.5,76,6.4,16.5,Moderate,2.8,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.2648,76.5402,-0.9,0.5,217,6.22,41.5,Very Low,1.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.0168,77.2738,7.4,2.6,52,5.05,33.6,Low,2.0,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.5443,76.2655,-23.3,3.1,83,7.47,26.7,Extreme Freeze,1.4,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.9205,77.7271,-10.3,4.2,257,4.69,38.5,Very Low,5.5,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.1587,77.6212,-13.0,4.9,131,2.17,35.3,Extreme Freeze,6.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.8478,79.8032,-11.5,7.0,198,3.34,48.2,Very Low,1.6,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.2745,77.4518,5.0,5.8,274,5.36,23.7,Low,20.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.0435,79.0353,12.4,8.5,354,5.1,29.8,Low,1.7,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.1045,79.7386,4.1,4.1,82,4.86,45.1,Low,8.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.1392,79.4464,-2.7,5.8,248,5.68,33.0,Very Low,1.7,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.1699,76.439,-7.6,6.0,68,6.94,40.5,Very Low,2.7,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.8735,77.7321,13.4,5.7,141,6.04,47.1,Low,5.5,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.6179,77.0648,24.9,8.8,139,6.28,40.6,High,4.1,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.6745,77.2994,1.6,7.4,339,4.2,28.9,Low,3.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.213,77.1236,11.3,1.0,273,4.88,31.5,Low,7.9,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.088,79.2186,4.1,4.7,256,6.34,47.2,Low,6.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.7966,77.5346,9.1,5.0,3,5.63,36.6,Low,12.3,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.087,77.8566,-14.0,11.5,267,6.07,33.0,Extreme Freeze,1.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.8555,79.921,-5.9,4.0,356,6.24,38.8,Very Low,0.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.0146,75.7699,4.7,2.1,334,5.7,22.2,Low,44.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.2112,77.6958,14.5,6.3,307,7.4,32.6,Low,1.7,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.0319,78.9833,-9.8,6.5,354,4.86,34.2,Very Low,0.2,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.1404,76.1802,-24.4,4.8,89,4.52,34.1,Extreme Freeze,1.4,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.6074,78.2519,-6.0,4.3,14,3.38,31.1,Very Low,5.5,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.2309,76.5776,12.1,7.8,135,6.4,31.9,Low,4.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.4692,79.4033,-19.0,2.4,219,4.82,33.9,Extreme Freeze,1.2,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
32.4897,76.9719,-14.1,4.0,285,7.02,49.6,Extreme Freeze,1.0,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.767,76.9808,1.9,3.4,181,5.8,13.0,Low,2.9,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.9097,78.1919,-1.4,8.3,126,5.09,42.0,Very Low,0.1,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.9062,76.326,7.1,5.9,125,4.23,34.1,Low,0.0,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.1348,76.782,-14.7,1.8,194,6.52,34.4,Extreme Freeze,4.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.521,77.3748,-3.9,2.1,197,5.44,30.9,Very Low,2.0,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.8792,77.0914,14.3,10.6,350,5.82,40.0,Low,0.1,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.2457,77.8619,-14.3,8.2,217,6.23,44.5,Extreme Freeze,3.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.343,78.1984,17.7,7.5,7,5.82,16.0,Moderate,13.7,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.4073,78.05,-12.8,5.0,230,4.48,55.9,Extreme Freeze,1.5,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.8356,78.4438,10.2,9.5,190,6.13,36.4,Low,1.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.2781,76.8849,-4.5,1.7,92,6.48,36.1,Very Low,3.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.2665,76.0689,-13.7,7.3,144,5.93,21.1,Extreme Freeze,0.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.7075,78.9236,-6.0,3.7,15,6.26,29.3,Very Low,5.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.1244,79.3285,6.5,4.3,112,6.37,48.6,Low,9.1,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.7131,76.6565,-0.1,7.2,300,5.02,35.7,Very Low,1.1,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.0631,77.3319,13.4,4.6,195,4.98,39.2,Low,5.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.388,77.7436,17.2,3.7,305,8.17,30.4,Moderate,10.9,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.4409,77.9,-14.2,3.5,204,7.09,54.7,Extreme Freeze,11.7,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.2747,78.4677,-15.1,0.5,315,5.44,33.5,Extreme Freeze,4.0,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
35.4899,75.6872,-15.7,7.3,67,6.32,46.3,Extreme Freeze,0.8,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.5765,78.7466,-10.8,2.0,126,4.37,33.5,Very Low,5.4,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.1478,75.7789,13.3,10.6,159,4.78,38.5,Low,6.6,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.1032,77.6073,6.7,4.1,335,4.0,38.5,Low,7.0,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.3624,79.2245,-6.5,8.9,344,5.84,44.2,Very Low,13.6,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.9626,77.5305,-0.1,0.5,341,5.86,42.4,Very Low,4.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.1614,76.1709,16.9,7.2,151,6.8,30.3,Moderate,3.1,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
33.0454,79.9327,22.9,8.0,283,5.25,46.6,High,3.5,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
32.9281,79.5018,3.1,8.9,150,6.78,25.1,Low,1.9,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.6558,78.9709,-31.9,0.5,62,6.28,23.2,Extreme Freeze,0.3,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
35.0351,77.3518,3.6,2.9,183,8.45,32.1,Low,6.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.8502,76.3273,11.2,6.7,212,7.5,38.9,Low,0.1,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.4271,79.7364,2.7,5.4,72,7.29,24.8,Low,0.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.9889,77.8956,8.7,5.9,321,6.5,34.2,Low,2.0,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.7015,79.3356,4.3,3.9,283,4.43,21.2,Low,13.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.708,77.0394,-14.8,9.7,153,5.85,32.3,Extreme Freeze,3.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.2316,77.0088,-10.6,12.8,187,8.2,44.7,Very Low,1.2,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.5553,79.9349,-3.9,5.3,59,6.11,26.6,Very Low,11.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.892,77.8482,12.8,6.4,255,4.51,22.8,Low,4.2,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.4227,76.1331,-9.2,5.2,182,5.9,38.8,Very Low,2.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.3305,76.4885,5.5,8.9,24,4.31,27.1,Low,6.3,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.284,77.6687,3.6,7.5,24,4.47,59.2,Low,2.9,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.2012,75.6911,19.0,1.8,313,6.0,36.9,Moderate,6.5,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.7802,77.5814,-0.5,3.2,37,6.39,45.2,Very Low,1.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.7273,77.3852,-21.1,2.0,301,4.54,21.9,Extreme Freeze,0.8,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.4825,79.007,7.8,13.1,99,4.83,39.6,Low,3.1,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.3866,77.0972,25.7,6.9,146,3.79,24.9,Moderate,1.9,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
33.4987,79.9215,8.5,3.2,279,5.34,33.2,Low,4.6,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.6314,76.3135,-9.5,3.0,54,3.16,27.5,Very Low,7.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.4166,78.1594,-13.0,7.4,71,5.14,45.4,Extreme Freeze,11.6,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.6067,75.9036,-11.4,7.7,242,5.6,38.2,Very Low,7.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.0977,78.8024,24.0,7.4,126,3.39,36.2,High,2.1,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
32.8825,79.9764,-3.9,3.7,320,4.29,48.6,Very Low,6.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.8647,79.1861,-8.0,5.9,253,5.43,35.2,Very Low,3.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.2302,78.0007,-1.9,5.3,67,5.26,45.3,Very Low,11.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
